shirt_number,position,name,date_of_birth,age,nationality,club_name,league_name,season
28,Left Winger,Vinícius Júnior,2000-07-12,18,Brazil,Real Madrid,LaLiga,18/19
11,Right Winger,Gareth Bale,1989-07-16,29,Wales,Real Madrid,LaLiga,18/19
17,Right Winger,Lucas Vázquez,1991-07-01,27,Spain,Real Madrid,LaLiga,18/19
9,Centre-Forward,Karim Benzema,1987-12-19,31,France,Real Madrid,LaLiga,18/19
7,Centre-Forward,Mariano Díaz,1993-08-01,25,Dominican Republic,Real Madrid,LaLiga,18/19
13,Goalkeeper,Jan Oblak,1993-01-07,25,Slovenia,Atlético Madrid,LaLiga,18/19
1,Goalkeeper,Antonio Adán,1987-05-13,31,Spain,Atlético Madrid,LaLiga,18/19
21,Centre-Back,Lucas Hernández,1996-02-14,22,France,Atlético Madrid,LaLiga,18/19
24,Centre-Back,José Giménez,1995-01-20,23,Uruguay,Atlético Madrid,LaLiga,18/19
15,Centre-Back,Stefan Savic,1991-01-08,27,Montenegro,Atlético Madrid,LaLiga,18/19
2,Centre-Back,Diego Godín,1986-02-16,32,Uruguay,Atlético Madrid,LaLiga,18/19
3,Left-Back,Filipe Luís,1985-08-09,33,Brazil,Atlético Madrid,LaLiga,18/19
4,Right-Back,Santiago Arias,1992-01-13,26,Colombia,Atlético Madrid,LaLiga,18/19
20,Right-Back,Juanfran,1985-01-09,33,Spain,Atlético Madrid,LaLiga,18/19
14,Defensive Midfield,Rodri,1996-06-22,22,Spain,Atlético Madrid,LaLiga,18/19
5,Defensive Midfield,Thomas,1993-06-13,25,Ghana,Atlético Madrid,LaLiga,18/19
8,Central Midfield,Saúl Ñíguez,1994-11-21,24,Spain,Atlético Madrid,LaLiga,18/19
6,Central Midfield,Koke,1992-01-08,26,Spain,Atlético Madrid,LaLiga,18/19
11,Left Winger,Thomas Lemar,1995-11-12,23,France,Atlético Madrid,LaLiga,18/19
23,Left Winger,Vitolo,1989-11-02,29,Spain,Atlético Madrid,LaLiga,18/19
10,Right Winger,Ángel Correa,1995-03-09,23,Argentina,Atlético Madrid,LaLiga,18/19
18,Right Winger,Gelson Martins,1995-05-11,23,Portugal,Atlético Madrid,LaLiga,18/19
